,latitude,longitude
40037,26.9213747,-80.3059965
40038,26.9213747,-80.3059965
40039,26.9213747,-80.3059965
40040,26.9213747,-80.3059965
40041,26.9213747,-80.3059965
40042,26.9213747,-80.3059965
40043,26.9213747,-80.3059965
40044,26.9213747,-80.3059965
40045,26.9213747,-80.3059965
40046,26.9213747,-80.3059965
40047,26.9213747,-80.3059965
40048,26.9213747,-80.3059965
40049,26.9213747,-80.3059965
40050,26.9213747,-80.3059965
40051,26.9213747,-80.3059965
40052,26.9213747,-80.3059965
40053,26.9213747,-80.3059965
40054,26.9213747,-80.3059965
40055,26.9213747,-80.3059965
40056,26.9213747,-80.3059965
40057,26.9213747,-80.3059965
40058,26.9213747,-80.3059965
40059,26.9213747,-80.3059965
40060,26.9213747,-80.3059965
40061,26.9213747,-80.3059965
40062,26.9213747,-80.3059965
40063,26.9213747,-80.3059965
40064,26.9213747,-80.3059964
40065,26.9213747,-80.3059964
40066,26.9213747,-80.3059964
40067,26.9213747,-80.3059964
40068,26.9213747,-80.3059964
40069,26.9213747,-80.3059964
40070,26.9213747,-80.3059964
40071,26.9213747,-80.3059964
40072,26.9213747,-80.3059964
40073,26.9213747,-80.3059964
40074,26.9213747,-80.3059964
40075,26.9213747,-80.3059964
40076,26.9213747,-80.3059964
40077,26.9213747,-80.3059964
40078,26.9213747,-80.3059964
40079,26.9213747,-80.3059964
40080,26.9213747,-80.3059964
40081,26.9213747,-80.3059964
40082,26.9213747,-80.3059964
40083,26.9213747,-80.3059964
40084,26.9213747,-80.3059964
40085,26.9213747,-80.3059963
40086,26.9213747,-80.3059963
40087,26.9213747,-80.3059963
40088,26.9213746,-80.3059963
40089,26.9213747,-80.3059963
40090,26.9213747,-80.3059963
40091,26.9213746,-80.3059963
40092,26.9213746,-80.3059963
40093,26.9213746,-80.3059963
40094,26.9213746,-80.3059963
40095,26.9213746,-80.3059963
40096,26.9213746,-80.3059963
40097,26.9213746,-80.3059963
40098,26.9213746,-80.3059963
40099,26.9213746,-80.3059963
40100,26.9213746,-80.3059962
40101,26.9213746,-80.3059962
40102,26.9213746,-80.3059962
40103,26.9213746,-80.3059962
40104,26.9213746,-80.3059962
40105,26.9213746,-80.3059962
40106,26.9213746,-80.3059962
40107,26.9213746,-80.3059962
40108,26.9213746,-80.3059962
40109,26.9213746,-80.3059962
40110,26.9213746,-80.3059962
40111,26.9213746,-80.3059962
40112,26.9213746,-80.3059962
40113,26.9213746,-80.3059962
40114,26.9213746,-80.3059962
40115,26.9213746,-80.3059961
40116,26.9213746,-80.3059961
40117,26.9213746,-80.3059961
40118,26.9213745,-80.3059961
40119,26.9213745,-80.3059961
40120,26.9213745,-80.3059961
40121,26.9213745,-80.3059961
40122,26.9213745,-80.3059961
40123,26.9213745,-80.3059961
40124,26.9213745,-80.3059961
40125,26.9213745,-80.3059961
40126,26.9213745,-80.3059961
40127,26.9213745,-80.3059961
40128,26.9213745,-80.3059961
40129,26.9213745,-80.3059961
40130,26.9213745,-80.3059961
40131,26.9213745,-80.3059961
40132,26.9213745,-80.3059961
40133,26.9213745,-80.3059961
40134,26.9213745,-80.3059961
40135,26.9213745,-80.3059961
40136,26.9213745,-80.305996
40137,26.9213745,-80.305996
40138,26.9213745,-80.305996
40139,26.9213745,-80.305996
40140,26.9213745,-80.305996
40141,26.9213745,-80.305996
40142,26.9213745,-80.305996
40143,26.9213745,-80.305996
40144,26.9213745,-80.305996
40145,26.9213745,-80.305996
40146,26.9213745,-80.305996
40147,26.9213745,-80.305996
40148,26.9213745,-80.305996
40149,26.9213745,-80.305996
40150,26.9213745,-80.305996
40151,26.9213745,-80.305996
40152,26.9213745,-80.305996
40153,26.9213745,-80.305996
40154,26.9213745,-80.305996
40155,26.9213745,-80.305996
40156,26.9213745,-80.305996
40157,26.9213745,-80.305996
40158,26.9213745,-80.305996
40159,26.9213745,-80.305996
40160,26.9213745,-80.305996
40161,26.9213745,-80.305996
40162,26.9213745,-80.305996
40163,26.9213745,-80.305996
40164,26.9213745,-80.305996
40165,26.9213745,-80.305996
40166,26.9213745,-80.305996
40167,26.9213745,-80.305996
40168,26.9213745,-80.305996
40169,26.9213744,-80.305996
40170,26.9213744,-80.305996
40171,26.9213744,-80.305996
40172,26.9213744,-80.3059959
40173,26.9213744,-80.3059959
40174,26.9213744,-80.3059959
40175,26.9213744,-80.3059959
40176,26.9213744,-80.3059959
40177,26.9213744,-80.3059959
40178,26.9213744,-80.3059959
40179,26.9213744,-80.3059959
40180,26.9213744,-80.3059959
40181,26.9213744,-80.3059959
40182,26.9213744,-80.3059959
40183,26.9213744,-80.3059959
40184,26.9213744,-80.3059959
40185,26.9213744,-80.3059959
40186,26.9213744,-80.3059959
40187,26.9213744,-80.3059959
40188,26.9213744,-80.3059959
40189,26.9213744,-80.3059959
40190,26.9213744,-80.3059959
40191,26.9213744,-80.3059959
40192,26.9213744,-80.3059959
40193,26.9213744,-80.3059959
40194,26.9213744,-80.3059959
40195,26.9213744,-80.3059959
40196,26.9213744,-80.3059959
40197,26.9213744,-80.3059959
40198,26.9213744,-80.3059959
40199,26.9213744,-80.3059959
40200,26.9213744,-80.3059959
40201,26.9213744,-80.3059959
40202,26.9213744,-80.3059959
40203,26.9213744,-80.3059959
40204,26.9213744,-80.3059959
40205,26.9213744,-80.3059959
40206,26.9213744,-80.3059959
40207,26.9213744,-80.3059959
40208,26.9213744,-80.3059959
40209,26.9213744,-80.3059959
40210,26.9213744,-80.3059959
40211,26.9213744,-80.3059959
40212,26.9213744,-80.3059959
40213,26.9213744,-80.3059959
40214,26.9213744,-80.3059959
40215,26.9213744,-80.3059958
40216,26.9213744,-80.3059958
40217,26.9213744,-80.3059958
40218,26.9213744,-80.3059958
40219,26.9213744,-80.3059958
40220,26.9213744,-80.3059958
40221,26.9213744,-80.3059958
40222,26.9213744,-80.3059958
40223,26.9213744,-80.3059958
40224,26.9213744,-80.3059958
40225,26.9213744,-80.3059958
40226,26.9213744,-80.3059958
40227,26.9213744,-80.3059958
40228,26.9213744,-80.3059958
40229,26.9213744,-80.3059958
40230,26.9213744,-80.3059958
40231,26.9213744,-80.3059958
40232,26.9213744,-80.3059958
40233,26.9213744,-80.3059958
40234,26.9213744,-80.3059958
40235,26.9213744,-80.3059958
40236,26.9213744,-80.3059958
40237,26.9213744,-80.3059958
40238,26.9213744,-80.3059958
40239,26.9213744,-80.3059958
40240,26.9213744,-80.3059958
40241,26.9213744,-80.3059958
40242,26.9213744,-80.3059958
40243,26.9213743,-80.3059958
40244,26.9213743,-80.3059958
40245,26.9213743,-80.3059958
40246,26.9213743,-80.3059958
40247,26.9213743,-80.3059958
40248,26.9213743,-80.3059958
40249,26.9213743,-80.3059958
40250,26.9213743,-80.3059958
40251,26.9213743,-80.3059958
40252,26.9213743,-80.3059958
40253,26.9213743,-80.3059958
40254,26.9213743,-80.3059958
40255,26.9213743,-80.3059958
40256,26.9213743,-80.3059958
40257,26.9213743,-80.3059958
40258,26.9213743,-80.3059958
40259,26.9213743,-80.3059958
40260,26.9213743,-80.3059958
40261,26.9213743,-80.3059958
40262,26.9213743,-80.3059958
40263,26.9213743,-80.3059958
40264,26.9213743,-80.3059958
40265,26.9213743,-80.3059958
40266,26.9213743,-80.3059958
40267,26.9213743,-80.3059957
40268,26.9213743,-80.3059957
40269,26.9213743,-80.3059957
40270,26.9213743,-80.3059957
40271,26.9213743,-80.3059957
40272,26.9213743,-80.3059957
40273,26.9213743,-80.3059957
40274,26.9213743,-80.3059957
40275,26.9213743,-80.3059957
40276,26.9213743,-80.3059957
40277,26.9213743,-80.3059957
40278,26.9213743,-80.3059957
40279,26.9213743,-80.3059957
40280,26.9213743,-80.3059957
40281,26.9213743,-80.3059957
40282,26.9213743,-80.3059957
40283,26.9213743,-80.3059957
40284,26.9213743,-80.3059957
40285,26.9213743,-80.3059957
40286,26.9213743,-80.3059957
40287,26.9213743,-80.3059957
40288,26.9213743,-80.3059957
40289,26.9213743,-80.3059957
40290,26.9213743,-80.3059957
40291,26.9213743,-80.3059957
40292,26.9213743,-80.3059957
40293,26.9213743,-80.3059957
40294,26.9213743,-80.3059957
40295,26.9213743,-80.3059957
40296,26.9213743,-80.3059957
40297,26.9213743,-80.3059956
40298,26.9213743,-80.3059956
40299,26.9213743,-80.3059956
40300,26.9213743,-80.3059956
40301,26.9213743,-80.3059956
40302,26.9213743,-80.3059956
40303,26.9213743,-80.3059956
40304,26.9213743,-80.3059956
40305,26.9213743,-80.3059956
40306,26.9213743,-80.3059956
40307,26.9213743,-80.3059956
40308,26.9213743,-80.3059956
40309,26.9213744,-80.3059956
40310,26.9213744,-80.3059956
40311,26.9213744,-80.3059956
40312,26.9213744,-80.3059956
40313,26.9213744,-80.3059956
40314,26.9213744,-80.3059956
40315,26.9213744,-80.3059956
40316,26.9213744,-80.3059956
40317,26.9213744,-80.3059956
40318,26.9213744,-80.3059956
40319,26.9213744,-80.3059956
40320,26.9213744,-80.3059956
40321,26.9213744,-80.3059956
40322,26.9213744,-80.3059956
40323,26.9213744,-80.3059956
40324,26.9213744,-80.3059955
40325,26.9213744,-80.3059955
40326,26.9213744,-80.3059955
40327,26.9213744,-80.3059955
40328,26.9213744,-80.3059955
40329,26.9213744,-80.3059955
40330,26.9213743,-80.3059955
40331,26.9213743,-80.3059955
40332,26.9213743,-80.3059955
40333,26.9213743,-80.3059955
40334,26.9213743,-80.3059955
40335,26.9213743,-80.3059955
40336,26.9213743,-80.3059955
40337,26.9213743,-80.3059955
40338,26.9213743,-80.3059955
40339,26.9213743,-80.3059955
40340,26.9213743,-80.3059955
40341,26.9213743,-80.3059955
40342,26.9213743,-80.3059955
40343,26.9213743,-80.3059955
40344,26.9213743,-80.3059955
40345,26.9213743,-80.3059955
40346,26.9213743,-80.3059955
40347,26.9213743,-80.3059955
40348,26.9213743,-80.3059955
40349,26.9213743,-80.3059955
40350,26.9213743,-80.3059955
40351,26.9213743,-80.3059955
40352,26.9213743,-80.3059955
40353,26.9213743,-80.3059955
40354,26.9213743,-80.3059955
40355,26.9213743,-80.3059955
40356,26.9213743,-80.3059955
40357,26.9213743,-80.3059955
40358,26.9213743,-80.3059955
40359,26.9213743,-80.3059955
40360,26.9213743,-80.3059955
40361,26.9213743,-80.3059955
40362,26.9213743,-80.3059955
40363,26.9213743,-80.3059955
40364,26.9213743,-80.3059955
40365,26.9213743,-80.3059955
40366,26.9213743,-80.3059955
40367,26.9213743,-80.3059955
40368,26.9213743,-80.3059955
40369,26.9213743,-80.3059955
40370,26.9213743,-80.3059955
40371,26.9213743,-80.3059955
40372,26.9213743,-80.3059955
40373,26.9213743,-80.3059955
40374,26.9213743,-80.3059955
40375,26.9213743,-80.3059955
40376,26.9213743,-80.3059955
40377,26.9213743,-80.3059955
40378,26.9213743,-80.3059955
40379,26.9213743,-80.3059955
40380,26.9213743,-80.3059955
40381,26.9213743,-80.3059955
40382,26.9213743,-80.3059955
40383,26.9213743,-80.3059955
40384,26.9213743,-80.3059955
40385,26.9213743,-80.3059955
40386,26.9213743,-80.3059955
40387,26.9213743,-80.3059955
40388,26.9213743,-80.3059955
40389,26.9213743,-80.3059955
40390,26.9213743,-80.3059954
40391,26.9213743,-80.3059954
40392,26.9213743,-80.3059954
40393,26.9213743,-80.3059955
40394,26.9213743,-80.3059955
40395,26.9213743,-80.3059954
40396,26.9213743,-80.3059955
40397,26.9213743,-80.3059955
40398,26.9213743,-80.3059954
40399,26.9213743,-80.3059955
40400,26.9213743,-80.3059955
40401,26.9213743,-80.3059955
40402,26.9213743,-80.3059954
40403,26.9213743,-80.3059955
40404,26.9213743,-80.3059955
40405,26.9213743,-80.3059955
40406,26.9213743,-80.3059955
40407,26.9213743,-80.3059955
40408,26.9213743,-80.3059955
40409,26.9213743,-80.3059955
40410,26.9213743,-80.3059954
40411,26.9213743,-80.3059955
40412,26.9213743,-80.3059955
40413,26.9213743,-80.3059955
40414,26.9213743,-80.3059954
40415,26.9213743,-80.3059954
40416,26.9213743,-80.3059954
40417,26.9213743,-80.3059955
40418,26.9213743,-80.3059955
40419,26.9213743,-80.3059955
40420,26.9213743,-80.3059954
40421,26.9213743,-80.3059955
40422,26.9213743,-80.3059955
40423,26.9213743,-80.3059955
40424,26.9213743,-80.3059955
40425,26.9213743,-80.3059955
40426,26.9213743,-80.3059955
40427,26.9213743,-80.3059955
40428,26.9213743,-80.3059954
40429,26.9213743,-80.3059955
40430,26.9213743,-80.3059955
40431,26.9213743,-80.3059954
40432,26.9213743,-80.3059954
40433,26.9213743,-80.3059955
40434,26.9213743,-80.3059954
40435,26.9213743,-80.3059955
40436,26.9213743,-80.3059954
40437,26.9213743,-80.3059954
40438,26.9213743,-80.3059954
40439,26.9213743,-80.3059954
40440,26.9213743,-80.3059954
40441,26.9213743,-80.3059954
40442,26.9213743,-80.3059954
40443,26.9213743,-80.3059954
40444,26.9213743,-80.3059954
40445,26.9213743,-80.3059954
40446,26.9213743,-80.3059954
40447,26.9213743,-80.3059954
40448,26.9213743,-80.3059954
40449,26.9213743,-80.3059954
40450,26.9213743,-80.3059954
40451,26.9213743,-80.3059954
40452,26.9213743,-80.3059954
40453,26.9213743,-80.3059954
40454,26.9213743,-80.3059954
40455,26.9213743,-80.3059954
40456,26.9213743,-80.3059954
40457,26.9213743,-80.3059954
40458,26.9213743,-80.3059954
40459,26.9213743,-80.3059954
40460,26.9213743,-80.3059954
40461,26.9213743,-80.3059954
40462,26.9213743,-80.3059954
40463,26.9213743,-80.3059954
40464,26.9213743,-80.3059954
40465,26.9213743,-80.3059954
40466,26.9213743,-80.3059954
40467,26.9213743,-80.3059954
40468,26.9213743,-80.3059954
40469,26.9213743,-80.3059954
40470,26.9213743,-80.3059954
40471,26.9213743,-80.3059954
40472,26.9213743,-80.3059954
40473,26.9213743,-80.3059954
40474,26.9213743,-80.3059953
40475,26.9213743,-80.3059953
40476,26.9213743,-80.3059953
40477,26.9213743,-80.3059953
40478,26.9213743,-80.3059953
40479,26.9213743,-80.3059953
40480,26.9213743,-80.3059954
40481,26.9213743,-80.3059954
40482,26.9213743,-80.3059954
40483,26.9213743,-80.3059954
40484,26.9213743,-80.3059954
40485,26.9213743,-80.3059954
40486,26.9213743,-80.3059954
40487,26.9213743,-80.3059954
40488,26.9213743,-80.3059954
40489,26.9213743,-80.3059954
40490,26.9213743,-80.3059954
40491,26.9213743,-80.3059954
40492,26.9213743,-80.3059954
40493,26.9213743,-80.3059954
40494,26.9213743,-80.3059954
40495,26.9213743,-80.3059954
40496,26.9213743,-80.3059954
40497,26.9213743,-80.3059954
40498,26.9213743,-80.3059954
40499,26.9213743,-80.3059954
40500,26.9213743,-80.3059954
40501,26.9213743,-80.3059954
40502,26.9213743,-80.3059954
40503,26.9213743,-80.3059954
40504,26.9213743,-80.3059954
40505,26.9213743,-80.3059954
40506,26.9213743,-80.3059954
40507,26.9213743,-80.3059953
40508,26.9213743,-80.3059954
40509,26.9213743,-80.3059954
40510,26.9213743,-80.3059954
40511,26.9213743,-80.3059954
40512,26.9213743,-80.3059954
40513,26.9213743,-80.3059954
40514,26.9213743,-80.3059954
40515,26.9213743,-80.3059954
40516,26.9213743,-80.3059954
40517,26.9213743,-80.3059954
40518,26.9213743,-80.3059954
40519,26.9213743,-80.3059954
40520,26.9213743,-80.3059954
40521,26.9213743,-80.3059954
40522,26.9213743,-80.3059954
40523,26.9213743,-80.3059954
40524,26.9213743,-80.3059954
40525,26.9213743,-80.3059954
40526,26.9213743,-80.3059954
40527,26.9213743,-80.3059954
40528,26.9213743,-80.3059954
40529,26.9213743,-80.3059954
40530,26.9213743,-80.3059954
40531,26.9213743,-80.3059954
40532,26.9213743,-80.3059954
40533,26.9213743,-80.3059954
40534,26.9213743,-80.3059954
40535,26.9213743,-80.3059954
40536,26.9213743,-80.3059954
40537,26.9213743,-80.3059954
40538,26.9213743,-80.3059954
40539,26.9213743,-80.3059954
40540,26.9213743,-80.3059954
40541,26.9213743,-80.3059954
40542,26.9213743,-80.3059954
40543,26.9213743,-80.3059954
40544,26.9213743,-80.3059954
40545,26.9213743,-80.3059954
40546,26.9213743,-80.3059954
40547,26.9213743,-80.3059954
40548,26.9213743,-80.3059954
40549,26.9213743,-80.3059954
40550,26.9213743,-80.3059954
40551,26.9213743,-80.3059954
40552,26.9213743,-80.3059954
40553,26.9213743,-80.3059954
40554,26.9213743,-80.3059954
40555,26.9213743,-80.3059954
40556,26.9213743,-80.3059954
40557,26.9213743,-80.3059954
40558,26.9213743,-80.3059954
40559,26.9213743,-80.3059954
40560,26.9213743,-80.3059954
40561,26.9213743,-80.3059954
40562,26.9213743,-80.3059954
40563,26.9213743,-80.3059954
40564,26.9213743,-80.3059954
40565,26.9213743,-80.3059954
40566,26.9213743,-80.3059954
40567,26.9213743,-80.3059954
40568,26.9213743,-80.3059954
40569,26.9213743,-80.3059954
40570,26.9213743,-80.3059954
40571,26.9213743,-80.3059954
40572,26.9213743,-80.3059954
40573,26.9213743,-80.3059954
40574,26.9213743,-80.3059954
40575,26.9213743,-80.3059954
40576,26.9213743,-80.3059954
40577,26.9213743,-80.3059954
40578,26.9213743,-80.3059954
40579,26.9213743,-80.3059954
40580,26.9213743,-80.3059954
40581,26.9213743,-80.3059954
40582,26.9213743,-80.3059954
40583,26.9213743,-80.3059954
40584,26.9213743,-80.3059954
40585,26.9213743,-80.3059954
40586,26.9213743,-80.3059954
40587,26.9213743,-80.3059954
40588,26.9213743,-80.3059954
40589,26.9213743,-80.3059954
40590,26.9213743,-80.3059954
40591,26.9213743,-80.3059954
40592,26.9213743,-80.3059954
40593,26.9213743,-80.3059954
40594,26.9213743,-80.3059954
40595,26.9213743,-80.3059954
40596,26.9213743,-80.3059954
40597,26.9213743,-80.3059954
40598,26.9213743,-80.3059954
40599,26.9213743,-80.3059954
40600,26.9213743,-80.3059954
40601,26.9213743,-80.3059954
40602,26.9213743,-80.3059954
40603,26.9213743,-80.3059954
40604,26.9213743,-80.3059954
40605,26.9213743,-80.3059954
40606,26.9213743,-80.3059954
40607,26.9213743,-80.3059954
40608,26.9213743,-80.3059954
40609,26.9213743,-80.3059954
40610,26.9213743,-80.3059954
40611,26.9213743,-80.3059954
40612,26.9213743,-80.3059954
40613,26.9213743,-80.3059954
40614,26.9213743,-80.3059954
40615,26.9213743,-80.3059954
40616,26.9213743,-80.3059954
40617,26.9213743,-80.3059954
40618,26.9213743,-80.3059954
40619,26.9213743,-80.3059954
40620,26.9213743,-80.3059954
40621,26.9213743,-80.3059955
40622,26.9213743,-80.3059955
40623,26.9213743,-80.3059955
40624,26.9213743,-80.3059955
40625,26.9213743,-80.3059955
40626,26.9213743,-80.3059955
40627,26.9213743,-80.3059955
40628,26.9213743,-80.3059955
40629,26.9213743,-80.3059955
40630,26.9213743,-80.3059955
40631,26.9213743,-80.3059955
40632,26.9213743,-80.3059955
40633,26.9213743,-80.3059955
40634,26.9213743,-80.3059955
40635,26.9213743,-80.3059955
40636,26.9213743,-80.3059955
40637,26.9213743,-80.3059955
40638,26.9213743,-80.3059955
40639,26.9213743,-80.3059955
40640,26.9213743,-80.3059955
40641,26.9213743,-80.3059955
40642,26.9213743,-80.3059955
40643,26.9213743,-80.3059955
40644,26.9213743,-80.3059955
40645,26.9213743,-80.3059955
40646,26.9213743,-80.3059955
40647,26.9213743,-80.3059955
40648,26.9213743,-80.3059955
40649,26.9213743,-80.3059955
40650,26.9213743,-80.3059955
40651,26.9213743,-80.3059955
40652,26.9213743,-80.3059955
40653,26.9213743,-80.3059955
40654,26.9213743,-80.3059955
40655,26.9213743,-80.3059955
40656,26.9213743,-80.3059955
40657,26.9213743,-80.3059955
40658,26.9213743,-80.3059955
40659,26.9213743,-80.3059955
40660,26.9213743,-80.3059955
40661,26.9213743,-80.3059955
40662,26.9213743,-80.3059955
40663,26.9213743,-80.3059955
40664,26.9213743,-80.3059955
40665,26.9213743,-80.3059955
40666,26.9213743,-80.3059955
40667,26.9213743,-80.3059955
40668,26.9213743,-80.3059955
40669,26.9213743,-80.3059955
40670,26.9213743,-80.3059955
40671,26.9213743,-80.3059955
40672,26.9213743,-80.3059955
40673,26.9213743,-80.3059955
40674,26.9213743,-80.3059954
40675,26.9213743,-80.3059954
40676,26.9213743,-80.3059954
40677,26.9213743,-80.3059954
40678,26.9213743,-80.3059954
40679,26.9213743,-80.3059954
40680,26.9213743,-80.3059954
40681,26.9213743,-80.3059954
40682,26.9213743,-80.3059954
40683,26.9213743,-80.3059954
40684,26.9213743,-80.3059954
40685,26.9213743,-80.3059954
40686,26.9213743,-80.3059954
40687,26.9213742,-80.3059954
40688,26.9213742,-80.3059954
40689,26.9213742,-80.3059954
40690,26.9213742,-80.3059954
40691,26.9213742,-80.3059954
40692,26.9213742,-80.3059954
40693,26.9213742,-80.3059954
40694,26.9213742,-80.3059954
40695,26.9213742,-80.3059954
40696,26.9213742,-80.3059954
40697,26.9213742,-80.3059954
40698,26.9213742,-80.3059954
40699,26.9213742,-80.3059954
40700,26.9213742,-80.3059954
40701,26.9213742,-80.3059954
40702,26.9213742,-80.3059954
40703,26.9213742,-80.3059954
40704,26.9213742,-80.3059954
40705,26.9213742,-80.3059954
40706,26.9213742,-80.3059954
40707,26.9213742,-80.3059954
40708,26.9213742,-80.3059954
40709,26.9213742,-80.3059954
40710,26.9213742,-80.3059954
40711,26.9213742,-80.3059954
40712,26.9213742,-80.3059954
40713,26.9213742,-80.3059954
40714,26.9213742,-80.3059954
40715,26.9213742,-80.3059954
40716,26.9213742,-80.3059954
40717,26.9213742,-80.3059954
40718,26.9213742,-80.3059954
40719,26.9213742,-80.3059954
40720,26.9213742,-80.3059954
40721,26.9213742,-80.3059954
40722,26.9213742,-80.3059954
40723,26.9213742,-80.3059954
40724,26.9213742,-80.3059954
40725,26.9213742,-80.3059954
40726,26.9213742,-80.3059954
40727,26.9213742,-80.3059954
40728,26.9213742,-80.3059954
40729,26.9213742,-80.3059954
40730,26.9213742,-80.3059954
40731,26.9213742,-80.3059954
40732,26.9213742,-80.3059954
40733,26.9213742,-80.3059954
40734,26.9213742,-80.3059954
40735,26.9213741,-80.3059954
40736,26.9213741,-80.3059954
40737,26.9213742,-80.3059954
40738,26.9213741,-80.3059954
40739,26.9213741,-80.3059954
40740,26.9213741,-80.3059954
40741,26.9213741,-80.3059953
40742,26.9213741,-80.3059953
40743,26.9213741,-80.3059953
40744,26.9213741,-80.3059953
40745,26.9213741,-80.3059953
40746,26.9213741,-80.3059953
40747,26.9213741,-80.3059953
40748,26.9213741,-80.3059953
40749,26.9213741,-80.3059953
40750,26.9213741,-80.3059953
40751,26.9213741,-80.3059953
40752,26.9213741,-80.3059953
40753,26.9213741,-80.3059953
40754,26.9213741,-80.3059953
40755,26.9213741,-80.3059953
40756,26.9213741,-80.3059953
40757,26.9213741,-80.3059953
40758,26.9213741,-80.3059953
40759,26.9213741,-80.3059953
40760,26.9213741,-80.3059953
40761,26.9213741,-80.3059953
40762,26.9213741,-80.3059953
40763,26.9213741,-80.3059953
40764,26.9213741,-80.3059953
40765,26.9213741,-80.3059953
40766,26.9213741,-80.3059953
40767,26.9213741,-80.3059953
40768,26.9213741,-80.3059953
40769,26.9213741,-80.3059953
40770,26.9213741,-80.3059953
40771,26.9213741,-80.3059953
40772,26.9213741,-80.3059953
40773,26.9213741,-80.3059953
40774,26.9213741,-80.3059953
40775,26.9213741,-80.3059953
40776,26.9213741,-80.3059953
40777,26.9213741,-80.3059953
40778,26.9213741,-80.3059953
40779,26.9213741,-80.3059953
40780,26.9213741,-80.3059953
40781,26.9213741,-80.3059953
40782,26.9213741,-80.3059953
40783,26.9213741,-80.3059953
40784,26.9213741,-80.3059953
40785,26.9213741,-80.3059953
40786,26.9213741,-80.3059954
40787,26.9213741,-80.3059953
40788,26.9213741,-80.3059953
40789,26.9213741,-80.3059954
40790,26.9213741,-80.3059954
40791,26.9213741,-80.3059954
40792,26.9213741,-80.3059954
40793,26.9213741,-80.3059954
40794,26.9213741,-80.3059954
40795,26.9213741,-80.3059954
40796,26.9213741,-80.3059954
40797,26.9213741,-80.3059954
40798,26.9213741,-80.3059954
40799,26.9213741,-80.3059954
40800,26.9213741,-80.3059953
40801,26.9213741,-80.3059953
40802,26.9213741,-80.3059953
40803,26.9213741,-80.3059953
40804,26.9213741,-80.3059953
40805,26.9213741,-80.3059953
40806,26.9213741,-80.3059953
40807,26.9213741,-80.3059953
40808,26.9213741,-80.3059953
40809,26.9213741,-80.3059953
40810,26.921374,-80.3059953
40811,26.921374,-80.3059953
40812,26.921374,-80.3059953
40813,26.921374,-80.3059953
40814,26.921374,-80.3059953
40815,26.921374,-80.3059953
40816,26.921374,-80.3059953
40817,26.921374,-80.3059953
40818,26.921374,-80.3059953
40819,26.921374,-80.3059953
40820,26.921374,-80.3059953
40821,26.921374,-80.3059953
40822,26.921374,-80.3059953
40823,26.921374,-80.3059953
40824,26.921374,-80.3059953
40825,26.921374,-80.3059953
40826,26.921374,-80.3059953
40827,26.921374,-80.3059953
40828,26.921374,-80.3059953
40829,26.921374,-80.3059953
40830,26.921374,-80.3059953
40831,26.921374,-80.3059953
40832,26.921374,-80.3059953
40833,26.921374,-80.3059953
40834,26.921374,-80.3059953
40835,26.921374,-80.3059953
40836,26.921374,-80.3059953
40837,26.921374,-80.3059953
40838,26.921374,-80.3059953
40839,26.921374,-80.3059953
40840,26.921374,-80.3059953
40841,26.921374,-80.3059953
40842,26.921374,-80.3059953
40843,26.921374,-80.3059953
40844,26.921374,-80.3059953
40845,26.921374,-80.3059953
40846,26.921374,-80.3059953
40847,26.921374,-80.3059953
40848,26.921374,-80.3059953
40849,26.921374,-80.3059953
40850,26.921374,-80.3059953
40851,26.921374,-80.3059953
40852,26.9213739,-80.3059953
40853,26.9213739,-80.3059953
40854,26.9213739,-80.3059953
40855,26.9213739,-80.3059953
40856,26.9213739,-80.3059953
40857,26.9213739,-80.3059953
40858,26.9213739,-80.3059953
40859,26.9213739,-80.3059953
40860,26.9213739,-80.3059953
40861,26.9213739,-80.3059953
40862,26.9213739,-80.3059953
40863,26.9213739,-80.3059953
40864,26.9213739,-80.3059953
40865,26.9213739,-80.3059953
40866,26.9213739,-80.3059953
40867,26.9213739,-80.3059953
40868,26.9213739,-80.3059953
40869,26.9213739,-80.3059953
40870,26.9213739,-80.3059953
40871,26.9213739,-80.3059953
40872,26.9213739,-80.3059953
40873,26.9213739,-80.3059953
40874,26.9213739,-80.3059953
40875,26.9213739,-80.3059953
40876,26.9213739,-80.3059953
40877,26.9213739,-80.3059953
40878,26.9213739,-80.3059953
40879,26.9213739,-80.3059953
40880,26.9213739,-80.3059953
40881,26.9213739,-80.3059953
40882,26.9213739,-80.3059953
40883,26.9213739,-80.3059953
40884,26.9213739,-80.3059953
40885,26.9213739,-80.3059953
40886,26.9213739,-80.3059953
40887,26.9213739,-80.3059953
40888,26.9213739,-80.3059953
40889,26.9213739,-80.3059953
40890,26.9213739,-80.3059953
40891,26.9213739,-80.3059953
40892,26.9213739,-80.3059953
40893,26.9213739,-80.3059953
40894,26.9213739,-80.3059953
40895,26.9213739,-80.3059953
40896,26.9213739,-80.3059953
40897,26.9213739,-80.3059953
40898,26.9213739,-80.3059953
40899,26.9213739,-80.3059953
40900,26.9213739,-80.3059953
40901,26.9213739,-80.3059953
40902,26.9213739,-80.3059953
40903,26.9213739,-80.3059953
40904,26.9213739,-80.3059953
40905,26.9213739,-80.3059953
40906,26.9213739,-80.3059953
40907,26.9213739,-80.3059953
40908,26.9213739,-80.3059953
40909,26.9213739,-80.3059953
40910,26.9213739,-80.3059953
40911,26.9213739,-80.3059953
40912,26.9213739,-80.3059953
40913,26.9213739,-80.3059953
40914,26.9213739,-80.3059953
40915,26.9213739,-80.3059953
